sample_id,category,approx_age_years,condition,user_intention,powers_on,screen_condition,battery_condition,damage_severity,battery_swollen,battery_leaking,overheating_evidence,severe_physical_damage,is_safety_hazard,recommended_action
DEV-42-000161,CHARGER,1.4,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-000162,CABLE,1.3,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-000163,MOBILE_PHONE,1.4,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000164,WASHING_MACHINE,3.7,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-000165,MONITOR,14.2,NOT_WORKING,DONATE,NO,MINOR_SCRATCHES,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000166,LAPTOP,2.6,WORKING,DONATE,YES,CRACKED,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-000167,DESKTOP,8.7,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000168,DESKTOP,4.0,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-000169,LAPTOP,1.1,WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000170,KEYBOARD,2.9,PARTIALLY_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000171,KEYBOARD,6.5,NOT_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000172,MOBILE_PHONE,2.0,DAMAGED,DONATE,NO,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000173,DESKTOP,3.1,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,REPAIR
DEV-42-000174,REFRIGERATOR,7.0,NOT_WORKING,KEEP_USING,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000175,BATTERY,4.0,NOT_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000176,MONITOR,5.4,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000177,DESKTOP,4.2,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000178,MOBILE_PHONE,5.5,NOT_WORKING,RECYCLE,NO,INTACT,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000179,BATTERY,2.2,HAZARDOUS,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,HEAVY,False,True,False,True,True,SPECIAL_HANDLING
DEV-42-000180,MONITOR,4.5,WORKING,DONATE,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000181,PRINTER,1.5,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000182,LAPTOP,6.8,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000183,AIR_CONDITIONER,4.5,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,REPAIR
DEV-42-000184,LAPTOP,4.9,DAMAGED,REFURBISH_AND_SELL,NO,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000185,BATTERY,3.3,NOT_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000186,MOBILE_PHONE,1.3,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000187,AIR_CONDITIONER,15.0,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000188,TELEVISION,8.8,WORKING,DONATE,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-000189,OTHER,2.9,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000190,BATTERY,0.7,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-000191,LAPTOP,4.3,WORKING,REFURBISH,YES,MINOR_SCRATCHES,DEGRADED,NONE,False,False,False,False,False,REFURBISH
DEV-42-000192,LAPTOP,2.2,WORKING,RECYCLE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000193,MOBILE_PHONE,6.4,WORKING,REFURBISH_AND_SELL,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-000194,CABLE,1.2,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-000195,BATTERY,2.3,DAMAGED,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000196,LAPTOP,4.3,WORKING,REFURBISH_AND_SELL,YES,INTACT,DEAD,MINOR_COSMETIC,False,True,False,False,True,SPECIAL_HANDLING
DEV-42-000197,REFRIGERATOR,7.7,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000198,DESKTOP,10.5,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000199,DESKTOP,4.0,NOT_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000200,CHARGER,2.6,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000201,LAPTOP,3.6,NOT_WORKING,UNSURE,NO,SHATTERED_NOT_WORKING,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000202,MOBILE_PHONE,2.1,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000203,PRINTER,3.3,DAMAGED,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000204,CABLE,1.1,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000205,WASHING_MACHINE,6.5,DAMAGED,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000206,MOBILE_PHONE,4.1,PARTIALLY_WORKING,DONATE,NO,MINOR_SCRATCHES,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000207,BATTERY,2.2,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-000208,MOBILE_PHONE,5.4,NOT_WORKING,REFURBISH,NO,CRACKED,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000209,MOBILE_PHONE,2.5,PARTIALLY_WORKING,REFURBISH,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,REFURBISH
DEV-42-000210,MONITOR,6.1,DAMAGED,DONATE,YES,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000211,MOBILE_PHONE,1.6,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000212,LAPTOP,4.6,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-000213,PRINTER,1.2,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-000214,REFRIGERATOR,5.5,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000215,TELEVISION,7.8,PARTIALLY_WORKING,KEEP_USING,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000216,MONITOR,10.2,NOT_WORKING,RECYCLE,NO,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000217,DESKTOP,3.1,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH
DEV-42-000218,MOBILE_PHONE,2.1,NOT_WORKING,UNSURE,YES,SHATTERED_NOT_WORKING,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000219,MONITOR,3.2,PARTIALLY_WORKING,RECYCLE,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000220,CABLE,2.1,NOT_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000221,LAPTOP,2.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,DEGRADED,MODERATE,False,False,False,False,False,REPAIR
DEV-42-000222,AIR_CONDITIONER,4.3,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,True,False,True,SPECIAL_HANDLING
DEV-42-000223,MOBILE_PHONE,3.5,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000224,CHARGER,6.7,NOT_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000225,DESKTOP,2.9,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000226,DESKTOP,2.1,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000227,TELEVISION,8.6,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000228,MONITOR,4.4,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-000229,MOBILE_PHONE,7.9,NOT_WORKING,REFURBISH_AND_SELL,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000230,MONITOR,1.8,WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000231,KEYBOARD,5.4,NOT_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000232,MOBILE_PHONE,2.4,DAMAGED,RECYCLE,NO,DEAD_PIXELS_BLEED,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000233,DESKTOP,6.1,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-000234,LAPTOP,2.2,WORKING,REFURBISH,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000235,MONITOR,3.9,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000236,LAPTOP,4.5,DAMAGED,REFURBISH,NO,INTACT,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000237,MOBILE_PHONE,1.0,DAMAGED,REFURBISH_AND_SELL,YES,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000238,MONITOR,5.4,WORKING,KEEP_USING,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000239,MOBILE_PHONE,4.2,NOT_WORKING,RECYCLE,NO,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-000240,KEYBOARD,2.9,HAZARDOUS,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-000241,CHARGER,4.6,DAMAGED,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000242,MOUSE,1.1,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000243,MOBILE_PHONE,1.6,WORKING,REFURBISH,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000244,MOBILE_PHONE,1.5,WORKING,RECYCLE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000245,MOBILE_PHONE,5.5,NOT_WORKING,REFURBISH_AND_SELL,NO,CRACKED,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000246,DESKTOP,4.4,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000247,MONITOR,4.8,PARTIALLY_WORKING,RECYCLE,YES,MINOR_SCRATCHES,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000248,LAPTOP,2.4,PARTIALLY_WORKING,RECYCLE,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000249,BATTERY,0.7,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000250,LAPTOP,2.2,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000251,MOUSE,3.6,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000252,REFRIGERATOR,1.7,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000253,CABLE,1.5,PARTIALLY_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000254,LAPTOP,3.3,WORKING,KEEP_USING,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-000255,MOBILE_PHONE,3.7,WORKING,UNSURE,YES,INTACT,DEAD,NONE,False,False,False,False,False,RECYCLE
DEV-42-000256,MOBILE_PHONE,3.2,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-000257,MOBILE_PHONE,2.8,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000258,LAPTOP,3.2,WORKING,REPAIR,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-000259,REFRIGERATOR,6.1,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000260,BATTERY,2.0,PARTIALLY_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000261,MOBILE_PHONE,1.8,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000262,WASHING_MACHINE,3.4,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000263,MOBILE_PHONE,2.3,PARTIALLY_WORKING,UNSURE,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000264,CABLE,0.9,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000265,MOBILE_PHONE,3.9,DAMAGED,RECYCLE,YES,CRACKED,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000266,LAPTOP,1.8,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000267,MONITOR,3.8,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000268,DESKTOP,3.4,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,REPAIR
DEV-42-000269,OTHER,2.3,DAMAGED,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000270,MOBILE_PHONE,2.8,WORKING,RECYCLE,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-000271,PRINTER,3.0,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000272,AIR_CONDITIONER,7.3,WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000273,PRINTER,3.4,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000274,CABLE,1.4,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000275,LAPTOP,1.7,DAMAGED,UNSURE,NO,SHATTERED_NOT_WORKING,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000276,CABLE,1.2,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000277,MOBILE_PHONE,3.7,WORKING,DONATE,YES,MINOR_SCRATCHES,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-000278,REFRIGERATOR,7.3,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-000279,REFRIGERATOR,9.4,NOT_WORKING,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000280,MOBILE_PHONE,4.0,WORKING,REPAIR,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-000281,MONITOR,5.5,WORKING,UNSURE,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000282,AIR_CONDITIONER,4.6,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000283,MOUSE,3.7,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000284,CHARGER,3.0,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000285,TELEVISION,3.5,PARTIALLY_WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000286,MOBILE_PHONE,1.6,WORKING,RECYCLE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000287,LAPTOP,3.9,WORKING,RECYCLE,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-000288,TELEVISION,2.7,PARTIALLY_WORKING,REPAIR,YES,MINOR_SCRATCHES,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000289,TELEVISION,7.2,DAMAGED,DONATE,YES,CRACKED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000290,MOBILE_PHONE,4.0,PARTIALLY_WORKING,RECYCLE,YES,CRACKED,DEAD,NONE,False,False,False,False,False,RECYCLE
DEV-42-000291,LAPTOP,2.5,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-000292,CABLE,3.4,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000293,BATTERY,2.2,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-000294,BATTERY,1.8,DAMAGED,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000295,MONITOR,5.6,NOT_WORKING,REPAIR,NO,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000296,BATTERY,2.0,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000297,TELEVISION,3.7,HAZARDOUS,REPAIR,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-000298,AIR_CONDITIONER,14.5,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000299,MOUSE,0.9,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000300,LAPTOP,5.9,PARTIALLY_WORKING,REPAIR,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000301,KEYBOARD,3.2,WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000302,KEYBOARD,2.5,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000303,PRINTER,3.6,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000304,CHARGER,3.2,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000305,MOBILE_PHONE,7.6,NOT_WORKING,RECYCLE,NO,INTACT,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000306,LAPTOP,2.1,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000307,MONITOR,2.2,WORKING,UNSURE,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000308,BATTERY,1.1,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,True,False,True,True,SPECIAL_HANDLING
DEV-42-000309,DESKTOP,2.0,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-000310,MOBILE_PHONE,3.1,NOT_WORKING,KEEP_USING,NO,MINOR_SCRATCHES,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000311,MONITOR,4.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-000312,DESKTOP,4.0,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REFURBISH
DEV-42-000313,MOBILE_PHONE,1.6,DAMAGED,RECYCLE,NO,MINOR_SCRATCHES,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000314,DESKTOP,4.7,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-000315,DESKTOP,2.2,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-000316,CABLE,3.2,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-000317,MONITOR,4.3,DAMAGED,RECYCLE,NO,MINOR_SCRATCHES,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000318,LAPTOP,6.7,PARTIALLY_WORKING,RECYCLE,YES,CRACKED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000319,PRINTER,3.1,DAMAGED,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-000320,MONITOR,6.4,DAMAGED,REFURBISH,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-000321,PRINTER,3.7,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,True,True,SPECIAL_HANDLING
